"participant_id";"entry_no";"top_tracks_isrc";"top_tracks_title";"top_tracks_spotify_id";"top_tracks_artist";"top_tracks_cover";"top_tracks_label";"top_tracks_album_name";"top_tracks_release_date";"top_tracks_album_type";"top_tracks_duration_ms";"top_tracks_popularity";"top_tracks_acousticness";"top_tracks_danceability";"top_tracks_energy";"top_tracks_key";"top_tracks_loudness";"top_tracks_speechiness";"top_tracks_instrumentalness";"top_tracks_liveness";"top_tracks_valence";"top_tracks_tempo";"last_tracks_played_at";"last_tracks_context_type";"last_tracks_context_uri";"top_artists_type";"top_artists_popularity";"top_artists_followers";"top_artists_genres";"top_artists_cover";"top_artists_name";"top_artists_spotify_id"
"20";"46";"CAGOO2002735";"Thru the Infinite";"0aVPq6R8CmKhpj6LVj6biQ";"C-Gak,Matt Embree";"https://i.scdn.co/image/ab67616d0000b27372de1327dac810f1347fcbff";"Headphone Music";"Thru the Infinite";"2020-09-18";"SINGLE";"228031";"31";"0.0591";"0.612";"0.819";"11";"-8.115";"0.0454";"0.0122";"0.0694";"0.263";"93.967";"";"";"";"artist";"72";"0";"german dance, pop dance, pop edm, uk dance";"https://i.scdn.co/image/ab6761610000e5eb12438c54f566c9a0686d0d10";"Topic";"0u6GtibW46tFX7koQ6uNJZ"
"20";"47";"NLT2H2100090";"Lockdown";"1ksUaguD2hKSqZwABwMvUi";"CRÜPO,LissA";"https://i.scdn.co/image/ab67616d0000b273c3fcff9b7ea386ebbfdc92d3";"Soave Records";"Lockdown";"2021-01-29";"SINGLE";"165818";"17";"0.0763";"0.805";"0.637";"0";"-7.442";"0.177";"0";"0.184";"0.6";"110.02";"";"";"";"artist";"59";"0";"rap rock";"https://i.scdn.co/image/ab6761610000e5eb53a76aaa221c3214f14c4c21";"Fort Minor";"7dWYWUbO68rXJOcyA7SpJk"
"20";"48";"USQE91600095";"Moon Rider (feat. Wrabel)";"3PP9CXeE0PYaM5GIGQqBIV";"Jai Wolf,Wrabel";"https://i.scdn.co/image/ab67616d0000b273db4b09703f0faf88d1231fd1";"Mom+Pop";"Moon Rider (feat. Wrabel)";"2020-01-14";"SINGLE";"218000";"54";"0.0436";"0.572";"0.57";"4";"-6.99";"0.0251";"0.0585";"0.122";"0.279";"104.982";"";"";"";"artist";"42";"0";"deconstructed club, escape room, hyperpop, proto-hyperpop";"https://i.scdn.co/image/ab6761610000e5eba2cad70f47970e4f388d00fc";"Sega Bodega";"1ZvF4Sgnre3Rk2CpiNy077"
"20";"49";"GB45A1901908";"DOWN";"09zhjKEQwsJnJul6yZefyM";"BAYNK,Golden Vessel,Akurei";"https://i.scdn.co/image/ab67616d0000b2732820b157fdfc10e5546272f4";"BAYNK";"DOWN";"2020-01-17";"SINGLE";"194067";"50";"0.039";"0.797";"0.593";"0";"-7.44";"0.0471";"0.345";"0.111";"0.133";"117.007";"";"";"";"artist";"72";"0";"alternative metal, nu metal, rap metal, rock";"https://i.scdn.co/image/ab6761610000e5eb012addc95f5b2e7283f45446";"Disturbed";"3TOqt5oJwL9BE2NG9MEwDa"
"20";"50";"USDM32004801";"Diamond (with Gloria Kim)";"3BJORVbTJwVoMy4zwNZDrF";"Rad Cat,Gloria Kim";"https://i.scdn.co/image/ab67616d0000b273b4d2a8173deea60f728d17ea";"Dim Mak Records";"Diamond (with Gloria Kim)";"2020-12-08";"SINGLE";"199200";"36";"0.000386";"0.657";"0.788";"5";"-2.971";"0.0321";"0.0359";"0.0983";"0.382";"99.998";"";"";"";"artist";"34";"0";"australian house";"https://i.scdn.co/image/ab6761610000e5ebe796bd305eeab09731d4bd1a";"POOLCLVB";"2YuGcy0A3VKg9jRbadzoJL"
"22";"1";"GBFTG0600078";"I'm Behind You";"5YMoIArmjWMym36844ddPV";"Biffy Clyro";"https://i.scdn.co/image/ab67616d0000b273e67edaf80a6c3c0aa051a748";"Roadrunner Records";"Missing Pieces";"2007-05-28";"ALBUM";"154686";"16";"0.00206";"0.591";"0.579";"5";"-7.342";"0.0256";"0.0000205";"0.115";"0.577";"106.455";"";"";"";"artist";"41";"0";"alternative pop, belgian rock, lilith";"https://i.scdn.co/image/ab6761610000e5eb4a3010ac249fd156bd8c68f1";"K's Choice";"1lO13Grp3I1AsIbcACRWvv"
"22";"2";"GBBYC0601189";"Every Line of a Long Moment";"4mQuFOVYOKScgQlfNROae2";"Roddy Woomble";"https://i.scdn.co/image/ab67616d0000b273c90b5f2468094e256fb38fab";"Pure Records";"My Secret is My Silence";"2006";"ALBUM";"220866";"12";"0.328";"0.52";"0.571";"0";"-7.115";"0.0266";"0.0000628";"0.373";"0.348";"133.97";"";"";"";"artist";"63";"0";"alternative rock, chamber pop, indie rock, indietronica, modern rock, seattle indie, washington indie";"https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534";"Death Cab for Cutie";"0YrtvWJMgSdVrk3SfNjTbx"
"22";"3";"USC4R1806659";"House In The Trees";"0wCvbxygwKpwDfDCAZlNhj";"Andrew McMahon in the Wilderness";"https://i.scdn.co/image/ab67616d0000b2734ca87a6b5b81203c20c10ec0";"Fantasy";"Upside Down Flowers";"2018-11-16";"ALBUM";"238466";"28";"0.00177";"0.496";"0.85";"7";"-5.94";"0.0292";"0";"0.122";"0.807";"112.994";"";"";"";"artist";"44";"0";"neon pop punk, piano rock, pop punk";"https://i.scdn.co/image/5fe4b58edb8b1b9c876bf547e6322170a48f6362";"Something Corporate";"71h7GTahhKcSkQ1ayhTvOD"
"22";"4";"USUG11901472";"Cruel Summer";"1BxfuPKGuaTgP7aM0Bbdwr";"Taylor Swift";"https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647";"Taylor Swift";"Lover";"2019-08-23";"ALBUM";"178426";"99";"0.117";"0.552";"0.702";"9";"-5.707";"0.157";"0.0000206";"0.105";"0.564";"169.994";"";"";"";"artist";"72";"0";"alt z";"https://i.scdn.co/image/ab6761610000e5eb416bd8a66bfcbc545c2009ac";"Gracie Abrams";"4tuJ0bMpJh08umKkEXKUI5"
"22";"5";"GBAAN0201299";"Razzamatazz";"2FG2T9q4chMeIxmy7O7jyj";"Pulp";"https://i.scdn.co/image/ab67616d0000b2732325bc1a21f28e580451a842";"Universal-Island Records Ltd.";"Hits";"2002-01-01";"COMPILATION";"220000";"40";"0.0725";"0.46";"0.961";"9";"-4.164";"0.06";"0";"0.571";"0.508";"137.196";"";"";"";"artist";"27";"0";"edinburgh indie, scottish rock";"https://i.scdn.co/image/ab6761610000e5eb5493b7af5ace9e7237c3144a";"Wrest";"6unqrJxdXZSNKHPDbluRGx"
"22";"6";"GBAHS2101360";"Merry Christmas";"3bH2Eu9A9ymI4UnGHRmoXg";"Ed Sheeran,Elton John";"https://i.scdn.co/image/ab67616d0000b273b629026e4cf6254a90dfc414";"Atlantic Records UK";"Merry Christmas";"2021-12-03";"SINGLE";"208546";"61";"0.243";"0.594";"0.935";"0";"-2.018";"0.0357";"0.00000236";"0.102";"0.602";"113.99";"";"";"";"artist";"31";"0";"british folk, scottish folk, scottish indie folk";"https://i.scdn.co/image/ab6761610000e5ebac90da357c5d64609155d58f";"Kris Drever";"14T0l4AeAGbmAZjpQNdcqk"
"22";"7";"GB2RU1500016";"Take Me Back to the Islands - Skinny Acoustic Version";"12R1kmIKnJWKa0KSr3GTQY";"Idlewild";"https://i.scdn.co/image/ab67616d0000b273758d6f7b8081c646a42d09d4";"Empty Words";"Every Little Means Trust";"2015-04-27";"SINGLE";"233554";"1";"0.782";"0.441";"0.215";"0";"-17.265";"0.0303";"0.0031";"0.0737";"0.52";"79.416";"";"";"";"artist";"65";"0";"modern rock, north east england indie";"https://i.scdn.co/image/ab6761610000e5eb3f024102223561c771cce4ed";"Sam Fender";"6zlR5ttMfMNmwf2lecU9Cc"
"22";"8";"TCAFX2107976";"Crush";"4K8JVZEx1rL4Sj6xJng7Ql";"Jimmy Eat World";"https://i.scdn.co/image/ab67616d0000b27302c8ab9ebc704b548633bc17";"Exotic Location Recordings";"Clarity: Phoenix Sessions";"2021-11-17";"ALBUM";"187170";"19";"0.0000488";"0.343";"0.885";"7";"-6.526";"0.0487";"0.0025";"0.348";"0.323";"181.45";"";"";"";"artist";"59";"0";"glasgow indie, scottish indie rock";"https://i.scdn.co/image/86607b2a040158449e7b9677e794ead727e79306";"Gerry Cinnamon";"7cpCnhhBIU1gA7EhTFApN1"
"22";"9";"USRC12100842";"I Am Here - Live";"1ClDsjldadexUKwtkz0UAJ";"P!nk";"https://i.scdn.co/image/ab67616d0000b273622e777dae28385599c114c8";"RCA Records Label";"All I Know So Far: Setlist";"2021-05-21";"ALBUM";"328000";"43";"0.187";"0.511";"0.976";"5";"-2.374";"0.0987";"0";"0.905";"0.308";"136.991";"";"";"";"artist";"29";"0";"deep german punk, elektropunk, german indie, german punk";"https://i.scdn.co/image/ab6761610000e5eba0e57c2ff23a6a1bfc2ab031";"Muff Potter";"672ZRYLQfxfnNWoWcmtmZC"
"22";"10";"GBAHS2100670";"Tides";"2JiHR4gCDjXwYVRDmwdk95";"Ed Sheeran";"https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2";"Atlantic Records UK";"=";"2021-10-29";"ALBUM";"195760";"63";"0.0167";"0.631";"0.825";"11";"-3.971";"0.0433";"0";"0.122";"0.427";"129.942";"";"";"";"artist";"88";"0";"pop, singer-songwriter pop, uk pop";"https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba";"Ed Sheeran";"6eUKZXaKkcviH0Ku9w2n3V"
"22";"11";"CAL452204107";"Capelton Hill";"3eWpMRfrFCDWT8YIpNOzRU";"Stars";"https://i.scdn.co/image/ab67616d0000b2737b7c04c86e799ae0948fd10e";"Last Gang";"Capelton Hill";"2022-04-27";"SINGLE";"284666";"12";"0.475";"0.587";"0.484";"2";"-9.663";"0.0272";"0.00731";"0.0747";"0.523";"98.015";"";"";"";"artist";"27";"0";"alternative country, roots rock";"https://i.scdn.co/image/025d9ae1be2e7f3720f3190202b97aebbcdbeee6";"Jay Farrar";"4tPRMBm25eaPJaceUBPqTK"
"22";"12";"GBAHT2100534";"Haru Urara";"4QoIOcAVlV0cJPmT56JZPs";"Biffy Clyro";"https://i.scdn.co/image/ab67616d0000b2730ef823300d2e113079842c2f";"Warner Records";"The Myth of The Happily Ever After";"2021-10-22";"ALBUM";"195373";"33";"0.00543";"0.589";"0.521";"3";"-5.847";"0.0363";"0.00000288";"0.0848";"0.278";"156.983";"";"";"";"artist";"58";"0";"alternative rock, britpop, permanent wave, sheffield indie";"https://i.scdn.co/image/274a6b04d4086699f74f761b7932adf122c5619e";"Pulp";"36E7oYfz3LLRto6l2WmDcD"
"22";"13";"USRC12202444";"Irrelevant";"5Oz15cyQP3TMDDXKWm4tYH";"P!nk";"https://i.scdn.co/image/ab67616d0000b273a709c82c6e5b3412970d5aeb";"RCA Records Label";"Irrelevant";"2022-07-14";"SINGLE";"232384";"64";"0.0244";"0.672";"0.799";"8";"-3.664";"0.0973";"0.0000318";"0.0945";"0.287";"144.011";"";"";"";"artist";"40";"0";"german indie, german pop";"https://i.scdn.co/image/ab6761610000e5eb88d06d1f493afbb99dcdd8be";"Thees Uhlmann";"4nBVmMKK89dAUaanGPBgpY"
"22";"14";"USRC11901698";"Surviving";"6oKVC61L9Jrd13dvDJJVJr";"Jimmy Eat World";"https://i.scdn.co/image/ab67616d0000b27397a58d1392831b2bf7b72ec0";"RCA Records Label";"Surviving";"2019-10-18";"ALBUM";"184773";"35";"0.0000618";"0.53";"0.842";"9";"-3.032";"0.0531";"0.0995";"0.137";"0.316";"125.034";"";"";"";"artist";"35";"0";"britpop, scottish indie, scottish rock";"https://i.scdn.co/image/ab6761610000e5eb1810ebafab1821f634016aae";"Idlewild";"1xdB9gS1NrKEYgZUEfoqIw"
"22";"15";"GBUM71503196";"The Next Storm";"5pajrflzRSu55mgXcEKLUG";"Frank Turner";"https://i.scdn.co/image/ab67616d0000b273cc84c97e364f1fa1c896ea58";"Polydor Records";"Positive Songs For Negative People";"2015-07-31";"ALBUM";"214026";"42";"0.00208";"0.431";"0.94";"0";"-5.169";"0.0454";"0";"0.0752";"0.54";"143.587";"";"";"";"artist";"54";"0";"heartland rock, new jersey hardcore, new jersey indie, new jersey punk";"https://i.scdn.co/image/ab6761610000e5eb6e8b0c6a8eb524a5db7c340f";"The Gaslight Anthem";"7If8DXZN7mlGdQkLE2FaMo"
"22";"16";"USUM70748237";"Big Casino";"463wBlCYhDPuOVvAU8bS1h";"Jimmy Eat World";"https://i.scdn.co/image/ab67616d0000b2735ef9ed02ab556930e5f4392d";"Interscope";"Chase This Light";"2007-01-01";"ALBUM";"220733";"50";"0.0000976";"0.491";"0.978";"2";"-3.654";"0.0493";"0";"0.373";"0.524";"136.007";"";"";"";"artist";"62";"0";"compositional ambient, icelandic classical, neoclassical darkwave";"https://i.scdn.co/image/ab6761610000e5eb7d901cbff8cb882e7ba4e5f3";"Ólafur Arnalds";"7E3BRXV9ZbCt5lQTCXMTia"
"22";"17";"GBAHT2100532";"Holy Water";"1lDPUbjL2RVGdZSqfilU9O";"Biffy Clyro";"https://i.scdn.co/image/ab67616d0000b2730ef823300d2e113079842c2f";"Warner Records";"The Myth of The Happily Ever After";"2021-10-22";"ALBUM";"340853";"37";"0.0123";"0.322";"0.476";"11";"-6.26";"0.0301";"0";"0.128";"0.319";"150.001";"";"";"";"artist";"56";"0";"modern rock, scottish rock";"https://i.scdn.co/image/ab6761610000e5eb5a8702315c7ddff8eb7b69ba";"Biffy Clyro";"1km0R7wy712AzLkA1WjKET"
"22";"18";"CAN112300183";"Nobody Tells You When You’re Young";"36D6xGnKXsx850R2vi3dnR";"Andrew McMahon in the Wilderness";"https://i.scdn.co/image/ab67616d0000b273a2bf624f78d5205af9680d71";"Nettwerk Music Group";"Tilt At The Wind No More";"2023-03-31";"ALBUM";"225676";"29";"0.528";"0.365";"0.385";"5";"-8.33";"0.0436";"0.00000309";"0.112";"0.143";"100.295";"";"";"";"artist";"36";"0";"british folk, traditional british folk, yorkshire folk";"https://i.scdn.co/image/ab6761610000e5eb34efa6118093619259c685a2";"Kate Rusby";"3Cf7jFBOVBRDTvFUxGAJgF"
"22";"19";"GBUM71901021";"Will We Talk?";"5g0HSob4PEq7M8blV6y70i";"Sam Fender";"https://i.scdn.co/image/ab67616d0000b273afb4accd45527de5717afc9a";"Polydor Records";"Hypersonic Missiles";"2019-09-13";"ALBUM";"162600";"68";"0.00128";"0.296";"0.925";"1";"-0.783";"0.0767";"0.000315";"0.0797";"0.607";"204.111";"";"";"";"artist";"59";"0";"neo mellow, permanent wave";"https://i.scdn.co/image/ab6761610000e5ebc653929290ae14a9ea5db071";"David Gray";"7J2lZBANizgPNfUzux31PV"
"22";"20";"GBAYE0402181";"Love Steals Us from Loneliness";"4SoRvuR09go03chQROV80q";"Idlewild";"https://i.scdn.co/image/ab67616d0000b27388166620ba5a9064b390ead9";"Parlophone UK";"Warnings/Promises";"2005-03-07";"ALBUM";"194053";"31";"0.00054";"0.18";"0.789";"1";"-4.904";"0.0429";"0.000301";"0.268";"0.635";"203.947";"";"";"";"artist";"46";"0";"chamber pop, indie rock, scottish indie, scottish rock";"https://i.scdn.co/image/afd7243238cf01ead6832811d65504409f9cd874";"Frightened Rabbit";"6fVcDUckTwxqg56qNsEvUr"
"22";"21";"USUG12002861";"betty - Live from the 2020 Academy of Country Music Awards";"4GS68CE8nKLIKjjapiSm2I";"Taylor Swift";"https://i.scdn.co/image/ab67616d0000b2736761ef4b8f9e8b2007f4d8c3";"Taylor Swift";"betty (Live from the 2020 Academy of Country Music Awards)";"2020-09-18";"SINGLE";"312138";"50";"0.685";"0.452";"0.441";"7";"-4.956";"0.0258";"0";"0.128";"0.497";"88.668";"";"";"";"artist";"55";"0";"permanent wave, pop rock, post-grunge, tempe indie";"https://i.scdn.co/image/ab6761610000e5eb5c0f1358900eef3ae120f159";"Gin Blossoms";"6kXp61QMZFPcKMcRPqoiVj"
"22";"22";"GBMJG1606115";"American English - Live";"5Cq4mOTbtSpy3yUePT7VzD";"Idlewild";"https://i.scdn.co/image/ab67616d0000b2738a406d6e5e9d74f3ecd79761";"Empty Words";"Live in 2015";"2016-05-16";"ALBUM";"334976";"7";"0.545";"0.495";"0.56";"11";"-7.034";"0.0325";"0";"0.906";"0.202";"107.875";"";"";"";"artist";"41";"0";"canadian indie, canadian singer-songwriter, vancouver indie";"https://i.scdn.co/image/ab6761610000e5ebe8376def28542b0877446b6c";"Dan Mangan";"5ByjU6oarxRC2Y85JpKx1n"
"22";"23";"USME30800335";"Boomboxes And Dictionaries";"7lSOSy0dLbxSEC4sILOhsW";"The Gaslight Anthem";"https://i.scdn.co/image/ab67616d0000b273f6e5b850ca4cda061f8ddc25";"XOXO Records";"Sink or Swim";"2007-05-29";"ALBUM";"191560";"36";"0.00308";"0.299";"0.972";"9";"-3.025";"0.204";"0";"0.148";"0.608";"160.198";"";"";"";"artist";"37";"0";"british alternative rock, uk post-hardcore";"https://i.scdn.co/image/ab6761610000e5eb1cbe438208c188ca6493752d";"Fightstar";"3CI0BdDDxe6D21RmqTB5fn"
"22";"24";"USC4R1806653";"Teenage Rockstars";"0LKEbc1vKhNjE22w2IGFfr";"Andrew McMahon in the Wilderness";"https://i.scdn.co/image/ab67616d0000b2734ca87a6b5b81203c20c10ec0";"Fantasy";"Upside Down Flowers";"2018-11-16";"ALBUM";"293640";"26";"0.141";"0.5";"0.635";"1";"-6.316";"0.0288";"0";"0.0633";"0.186";"134.156";"";"";"";"artist";"67";"0";"alternative metal, alternative rock, emo, modern power pop, modern rock, neon pop punk, pop punk, pop rock, post-grunge, punk, rock";"https://i.scdn.co/image/ab6761610000e5eb0dc33cfd207772f8e2f6b46f";"Jimmy Eat World";"3Ayl7mCk0nScecqOzvNp6s"
"22";"25";"GB2RU0900004";"(The Night Will) Bring You Back to Life";"7yYYDWDEKajuYDEcNt7k8M";"Idlewild";"https://i.scdn.co/image/ab67616d0000b27329e9d017cfde49bf706a114c";"Cooking Vinyl";"Post Electric Blues";"2009-07-26";"ALBUM";"204293";"6";"0.236";"0.537";"0.724";"4";"-7.71";"0.0293";"0";"0.329";"0.639";"111.935";"";"";"";"artist";"69";"0";"chamber pop, indie folk, indie rock, indietronica, modern rock";"https://i.scdn.co/image/ab6761610000e5eb6c7d7bba740ab74390d184b9";"The National";"2cCUtGK9sDU2EoElnk0GNB"
"22";"26";"USIR10000292";"Sullivan Street";"5Dca0ubiXuNWTM6HSIynT7";"Counting Crows";"https://i.scdn.co/image/ab67616d0000b2737e09670f90cd47b3fb9a23e0";"DGC";"August And Everything After";"1993-01-01";"ALBUM";"268000";"50";"0.457";"0.566";"0.378";"2";"-7.714";"0.0248";"0.000017";"0.0943";"0.185";"80.772";"";"";"";"artist";"76";"0";"alternative rock, dance rock, modern rock, permanent wave, rock";"https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a";"The Killers";"0C0XlULifJtAgn6ZNCW2eu"
"22";"27";"GBBYC0601187";"I Came in from the Mountain";"6dbp9JCvH9vl3MjFoRmABy";"Roddy Woomble";"https://i.scdn.co/image/ab67616d0000b273c90b5f2468094e256fb38fab";"Pure Records";"My Secret is My Silence";"2006";"ALBUM";"160253";"17";"0.891";"0.517";"0.162";"2";"-14.38";"0.035";"0.000118";"0.0921";"0.188";"115.889";"";"";"";"artist";"44";"0";"neon pop punk, piano rock, pop punk";"https://i.scdn.co/image/cfc43c70623a639c881a0f1dab1e2dded71d29e6";"Jack's Mannequin";"42aeGx2I3uXINpGqC8L0LD"
"22";"28";"USDW10110255";"A Praise Chorus";"0n7d3no0cHnsnkgfFzDuj4";"Jimmy Eat World,Davey Vonbohlen";"https://i.scdn.co/image/ab67616d0000b27395d1d98c5176e4f982bd73d6";"Interscope";"Bleed American";"2001-07-17";"ALBUM";"243506";"56";"0.0249";"0.461";"0.936";"9";"-5.296";"0.0678";"0.00000863";"0.222";"0.484";"184.184";"";"";"";"artist";"53";"0";"alternative emo, emo, folk punk, heartland rock, indie punk, orgcore, philly indie, skate punk";"https://i.scdn.co/image/ab6761610000e5eb2594924ffd34d1aeb9790c55";"The Menzingers";"7HWFXU9pHBj0u58yoRwwOJ"
"22";"29";"GBAHS2201309";"Curtains";"6ZZf5a8oiInHDkBe9zXfLP";"Ed Sheeran";"https://i.scdn.co/image/ab67616d0000b273a0aea3805ed6a87aa394c796";"Atlantic Records UK";"- (Deluxe)";"2023-05-05";"ALBUM";"224803";"73";"0.0989";"0.5";"0.757";"6";"-6.542";"0.0522";"0.0000025";"0.324";"0.443";"175.944";"";"";"";"artist";"67";"0";"neo mellow, pop rock, post-grunge, rock";"https://i.scdn.co/image/ab6761610000e5eba6f88c86470fd6350f4a5535";"Counting Crows";"0vEsuISMWAKNctLlUAhSZC"
"22";"30";"USRC12100608";"All I Know So Far";"6i8MvvlfwhbxCFSUK0WyeN";"P!nk";"https://i.scdn.co/image/ab67616d0000b273622e777dae28385599c114c8";"RCA Records Label";"All I Know So Far: Setlist";"2021-05-21";"ALBUM";"277413";"59";"0.0586";"0.578";"0.639";"4";"-5.749";"0.0374";"0";"0.0944";"0.296";"108.045";"";"";"";"artist";"80";"0";"pop, uk pop";"https://i.scdn.co/image/ab6761610000e5ebea7538654040e553a7b0fc28";"Lewis Capaldi";"4GNC7GD6oZMSxPGyXy4MNB"
"22";"31";"TCAGM2214258";"Something Loud (Acoustic Version)";"1dEYpTZc2aeL4qT9qnt3wC";"Jimmy Eat World";"https://i.scdn.co/image/ab67616d0000b27349dedcc33da7fd23611c0d5b";"Exotic Location Recordings";"Something Loud (Acoustic Version)";"2022-09-28";"SINGLE";"200519";"30";"0.00461";"0.492";"0.814";"2";"-7.548";"0.0279";"0.0000275";"0.0953";"0.499";"137.319";"";"";"";"artist";"80";"0";"dance pop, pop";"https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588";"P!nk";"1KCSPY1glIKqW2TotWuXOR"
"22";"32";"USWB11507811";"Holiday from Real - 2015 Remastered";"2WYVm7mLtNJkMC4Ns9cHM5";"Jack's Mannequin";"https://i.scdn.co/image/ab67616d0000b273a305d95c8c53c945ecd1372c";"Rhino/Warner Records";"Everything In Transit";"2005";"ALBUM";"178480";"41";"0.0331";"0.367";"0.855";"0";"-4.207";"0.0421";"0";"0.385";"0.366";"104.8";"";"";"";"artist";"71";"0";"compositional ambient, post-minimalism";"https://i.scdn.co/image/ab6761610000e5eb1476a56321d66220e391d1c8";"Max Richter";"2VZNmg4vCnew4Pavo8zDdW"
"22";"33";"USWB10804674";"The Resolution";"48Pi3H6sYU4Vp8dNs2DZSM";"Jack's Mannequin";"https://i.scdn.co/image/ab67616d0000b273d4c90cc0aeb001112b2b4610";"Sire/Warner Records";"The Glass Passenger";"2008-09-29";"ALBUM";"185760";"40";"0.000278";"0.366";"0.919";"2";"-4.872";"0.0815";"0";"0.082";"0.49";"188.138";"";"";"";"artist";"47";"0";"hopebeat, indie poptimism, piano rock";"https://i.scdn.co/image/ab6761610000e5ebb77cab9ceaae03e469b5890b";"Andrew McMahon in the Wilderness";"716ZwtZBmwROBXcFmCzfdM"
"22";"34";"USCA29800951";"Table For Glasses";"3fDmDqcC9UxFqCkkWGLpj8";"Jimmy Eat World";"https://i.scdn.co/image/ab67616d0000b273a1f2250ac7578d85938078ef";"Capitol Records";"Clarity (Expanded Edition)";"1999";"ALBUM";"262160";"34";"0.146";"0.566";"0.262";"2";"-8.8";"0.0284";"0.00000928";"0.0906";"0.0783";"122.157";"";"";"";"artist";"42";"0";"alternative r&b, chamber psych, crank wave, lgbtq+ hip hop, slam poetry";"https://i.scdn.co/image/ab6761610000e5ebf410bdbe8b63d3447e47dd56";"Kae Tempest";"1YcprGtF13BYCZQK9jYPEw"
"22";"35";"USWB11507813";"Bruised - 2015 Remaster";"12ettGOse4b5vko513KTuX";"Jack's Mannequin";"https://i.scdn.co/image/ab67616d0000b273a305d95c8c53c945ecd1372c";"Rhino/Warner Records";"Everything In Transit";"2005";"ALBUM";"242746";"43";"0.00909";"0.484";"0.92";"3";"-4.603";"0.0533";"0";"0.119";"0.357";"136.034";"";"";"";"artist";"87";"0";"permanent wave, pop";"https://i.scdn.co/image/ab6761610000e5eb989ed05e1f0570cc4726c2d3";"Coldplay";"4gzpq5DPGxSnKTe4SA8HAU"
"22";"36";"GB45A1901454";"Youth";"3lnbU1uiIH6e0IDyOaQBnG";"Feeder";"https://i.scdn.co/image/ab67616d0000b27377dc6eb43d733860413dfa2e";"Feeder under exclusive licence to Believe";"Tallulah";"2019-08-09";"ALBUM";"199526";"29";"0.000188";"0.395";"0.958";"9";"-5.165";"0.204";"0.000331";"0.325";"0.262";"95.164";"";"";"";"artist";"42";"0";"canadian indie, chamber pop, indie rock";"https://i.scdn.co/image/ab6761610000e5eb485e543b638302707031b4b5";"Stars";"2EO56JK4txid1Pss9GVbOL"
"22";"37";"GB2RU0900006";"Take Me Back to the Islands";"4ZD04Hnth1oRinJ9jqj8Pb";"Idlewild";"https://i.scdn.co/image/ab67616d0000b27329e9d017cfde49bf706a114c";"Cooking Vinyl";"Post Electric Blues";"2009-07-26";"ALBUM";"298000";"16";"0.056";"0.434";"0.719";"0";"-6.549";"0.0275";"0.0395";"0.14";"0.502";"83.057";"";"";"";"artist";"55";"0";"canadian indie, lilith, metropopolis, permanent wave";"https://i.scdn.co/image/ab6761610000e5ebb6517a925a998cfebdecc8bd";"Tegan and Sara";"5e1BZulIiYWPRm8yogwUYH"
"22";"38";"USIR10000292";"Sullivan Street";"3zm67McmwCcKH8BpttwSfb";"Counting Crows";"https://i.scdn.co/image/ab67616d0000b273677c24d56db95a2a0cef26ef";"Geffen";"August And Everything After";"2007-01-01";"ALBUM";"267800";"37";"0.386";"0.56";"0.399";"2";"-7.355";"0.0249";"0.000037";"0.103";"0.218";"80.86";"";"";"";"artist";"7";"0";"";"https://i.scdn.co/image/5cfb818fe722c0482567d2b4c6fe4eb8d81c63c8";"Jim Adkins";"0Zh8szcqjar4shjPoWJHTc"
"22";"39";"GBUM71503195";"Get Better";"7nQ9OZQI52vqOyVM7UDhVm";"Frank Turner";"https://i.scdn.co/image/ab67616d0000b273cc84c97e364f1fa1c896ea58";"Polydor Records";"Positive Songs For Negative People";"2015-07-31";"ALBUM";"166826";"49";"0.0112";"0.478";"0.867";"7";"-4.818";"0.0332";"0";"0.329";"0.535";"144.273";"";"";"";"artist";"76";"0";"madchester, new wave, permanent wave, rock, uk post-punk";"https://i.scdn.co/image/481b980af463122013e4578c08fb8c5cbfaed1e9";"The Smiths";"3yY2gUcIsjMr8hjo51PoJ8"
"22";"40";"GBAHT1200523";"Different People";"7o7uyFo9y78d3li0wEkepY";"Biffy Clyro";"https://i.scdn.co/image/ab67616d0000b2732a43fce4f008ea0e736c870b";"14th Floor Records";"Opposites (Deluxe)";"2013-01-25";"ALBUM";"311493";"40";"0.00028";"0.134";"0.799";"2";"-6.798";"0.0528";"0.000167";"0.0967";"0.0624";"193.941";"";"";"";"artist";"100";"0";"pop";"https://i.scdn.co/image/ab6761610000e5eb6a224073987b930f99adc706";"Taylor Swift";"06HL4z0CvFAxyc27GXpf02"
